Timestamp,Side,Price,Quantity,Cash
2017-01-02,None,5.41728,0,2.63531e+06
2017-03-14,Buy,6.82931,14642.8,2.63531e+06
2018-02-23,Sell,9.80143,0,2.63531e+06
2018-07-19,Buy,9.30958,15416.4,2.63531e+06
2019-07-12,Sell,12.9735,0,2.63531e+06
2019-07-22,Buy,13.4656,14853,2.63531e+06
2019-12-10,Sell,12.8164,0,2.63531e+06
2020-12-10,Buy,10.2249,18617.5,2.63531e+06
2021-05-24,Sell,10.7851,0,2.63531e+06
2021-06-29,Buy,10.005,20069.1,2.63531e+06
2021-08-09,Sell,10.272,0,2.63531e+06
2021-09-27,Buy,11.7274,17578.4,2.63531e+06
2024-09-27,Sell,149.917,0,2.63531e+06
